state,county_name,precinct,year,pres.dem,pres.gop,gov.dem,gov.gop,statehouse.dem,statehouse.gop,dem_share_pres,dem_share_gov ,dem_share_statehouse
NORTH CAROLINA,MONTGOMERY,UWH,2024,261,945,362,766,239,945,21.64179104,32.09219858,20.18581081
NORTH CAROLINA,MONTGOMERY,WAD,2024,155,151,170,119,157,139,50.65359477,58.82352941,53.04054054
NORTH CAROLINA,MOORE,AG,2024,6436,15919,8088,12800,5906,15861,28.78997987,38.72079663,27.13281573
NORTH CAROLINA,MOORE,BEN,2024,140,455,177,384,131,440,23.52941176,31.55080214,22.94220665
NORTH CAROLINA,MOORE,CAM,2024,124,443,172,348,128,417,21.86948854,33.07692308,23.48623853
NORTH CAROLINA,MOORE,CAR,2024,212,563,277,442,210,563,27.35483871,38.52573018,27.16688228
NORTH CAROLINA,MOORE,DHR,2024,80,394,127,319,81,372,16.87763713,28.47533632,17.8807947
NORTH CAROLINA,MOORE,EAB,2024,262,325,301,230,245,317,44.63373083,56.68549906,43.59430605
NORTH CAROLINA,MOORE,EKWD,2024,68,173,109,108,72,164,28.21576763,50.23041475,30.50847458
NORTH CAROLINA,MOORE,EUR-WP,2024,271,674,369,489,232,670,28.67724868,43.00699301,25.72062084
NORTH CAROLINA,MOORE,EWD,2024,104,303,140,235,100,302,25.55282555,37.33333333,24.87562189
NORTH CAROLINA,MOORE,LTR,2024,166,528,259,388,165,505,23.91930836,40.0309119,24.62686567
NORTH CAROLINA,MOORE,NSP,2024,281,260,331,168,263,252,51.94085028,66.33266533,51.06796117
NORTH CAROLINA,MOORE,PBF,2024,234,377,281,277,214,372,38.29787234,50.35842294,36.51877133
NORTH CAROLINA,MOORE,PDN,2024,284,352,359,218,261,369,44.65408805,62.21837088,41.42857143
NORTH CAROLINA,MOORE,PHA1,2024,225,515,331,330,205,505,30.40540541,50.07564297,28.87323944
NORTH CAROLINA,MOORE,PHA2,2024,165,321,246,191,127,341,33.95061728,56.29290618,27.13675214
NORTH CAROLINA,MOORE,PHB1A,2024,194,286,255,183,147,312,40.41666667,58.21917808,32.02614379
NORTH CAROLINA,MOORE,PHB2,2024,129,257,195,145,98,274,33.41968912,57.35294118,26.34408602
NORTH CAROLINA,MOORE,PHC,2024,327,527,432,354,259,551,38.29039813,54.96183206,31.97530864
NORTH CAROLINA,MOORE,RBN,2024,65,294,93,239,70,282,18.10584958,28.01204819,19.88636364
NORTH CAROLINA,MOORE,RS,2024,7645,11364,9008,8538,6992,11356,40.21779157,51.3393366,38.10769566
NORTH CAROLINA,MOORE,SLS,2024,244,569,359,410,207,584,30.01230012,46.6840052,26.16940582
NORTH CAROLINA,MOORE,SSP,2024,415,237,436,168,368,249,63.65030675,72.18543046,59.64343598
NORTH CAROLINA,MOORE,TLT,2024,161,39,170,23,150,45,80.5,88.08290155,76.92307692
NORTH CAROLINA,MOORE,VSS,2024,175,450,227,344,171,435,28,39.75481611,28.21782178
NORTH CAROLINA,MOORE,WAB,2024,262,332,285,248,244,331,44.10774411,53.47091932,42.43478261
NORTH CAROLINA,MOORE,WEM,2024,109,676,153,585,105,668,13.88535032,20.73170732,13.58344114
NORTH CAROLINA,MOORE,WKWD1,2024,128,279,198,168,112,269,31.44963145,54.09836066,29.39632546
NORTH CAROLINA,MOORE,WND,2024,189,441,228,336,170,439,30,40.42553191,27.91461412
NORTH CAROLINA,NASH,P01A,2024,909,1739,1082,1434,849,1671,34.32779456,43.00476948,33.69047619
NORTH CAROLINA,NASH,P02A,2024,677,1246,778,1053,641,1188,35.20540822,42.49044238,35.04647348
NORTH CAROLINA,NASH,P03A,2024,443,1076,547,898,404,1048,29.16392363,37.85467128,27.82369146
NORTH CAROLINA,NASH,P04A,2024,496,994,589,840,478,963,33.2885906,41.21763471,33.17140874
NORTH CAROLINA,NASH,P05A,2024,507,2170,744,1840,467,2134,18.93911095,28.79256966,17.95463283
NORTH CAROLINA,NASH,P06A,2024,1191,1164,1324,939,1135,1140,50.57324841,58.50640742,49.89010989
NORTH CAROLINA,NASH,P07A,2024,200,521,257,439,182,517,27.73925104,36.92528736,26.03719599
NORTH CAROLINA,NASH,P08A,2024,2673,3030,3018,2429,2538,2881,46.87006839,55.40664586,46.83520945
NORTH CAROLINA,NASH,P09A,2024,470,655,518,565,450,600,41.77777778,47.83010157,42.85714286
NORTH CAROLINA,NASH,P10A,2024,993,605,1050,505,935,566,62.14017522,67.52411576,62.29180546
NORTH CAROLINA,NASH,P11A,2024,690,2035,963,1642,610,1894,25.32110092,36.96737044,24.36102236
NORTH CAROLINA,NASH,P12A,2024,436,402,494,318,423,372,52.02863962,60.83743842,53.20754717
NORTH CAROLINA,NASH,P13A,2024,419,166,432,137,398,151,71.62393162,75.92267135,72.49544627
NORTH CAROLINA,NASH,P14A,2024,574,767,667,621,550,740,42.8038777,51.78571429,42.63565891
NORTH CAROLINA,NASH,P15A,2024,1424,2172,1678,1749,1360,2085,39.59955506,48.96410855,39.47750363
NORTH CAROLINA,NASH,P16A,2024,1014,667,1088,532,936,659,60.32123736,67.16049383,58.68338558
NORTH CAROLINA,NASH,P17A,2024,2125,866,2261,651,2044,837,71.04647275,77.64423077,70.94758764
NORTH CAROLINA,NASH,P18A,2024,1487,601,1549,470,1418,578,71.2164751,76.72114908,71.04208417
NORTH CAROLINA,NASH,P19A,2024,2372,1984,2710,1429,2233,2005,54.45362718,65.47475236,52.68994809
NORTH CAROLINA,NASH,P20A,2024,1227,859,1337,657,1177,855,58.82070949,67.05115346,57.92322835
NORTH CAROLINA,NASH,P21A,2024,1445,548,1515,382,1381,548,72.50376317,79.86294149,71.59149819
NORTH CAROLINA,NASH,P22A,2024,1092,137,1081,106,1048,136,88.85272579,91.06992418,88.51351351
NORTH CAROLINA,NASH,P23A,2024,1809,320,1794,263,1751,301,84.96946923,87.21438989,85.33138402
NORTH CAROLINA,NASH,P24A,2024,835,1707,978,1418,876,1627,32.84815106,40.81803005,34.9980024
NORTH CAROLINA,NEW HANOVER,BOE,2024,9491,9598,11086,6840,9697,7297,49.71973388,61.84313288,57.06131576
NORTH CAROLINA,NEW HANOVER,CB,2024,6390,9704,7774,7162,6413,8139,39.7042376,52.0487413,44.06954371
NORTH CAROLINA,NEW HANOVER,CF01,2024,617,677,724,434,616,647,47.68160742,62.52158895,48.77276326
NORTH CAROLINA,NEW HANOVER,CF02,2024,258,543,331,399,243,531,32.20973783,45.34246575,31.39534884
NORTH CAROLINA,NEW HANOVER,CF05,2024,415,430,488,282,410,399,49.11242604,63.37662338,50.67985167
NORTH CAROLINA,NEW HANOVER,CF06,2024,310,427,385,282,316,401,42.0624152,57.72113943,44.07252441
NORTH CAROLINA,NEW HANOVER,CFCC,2024,10035,3580,10620,2406,10329,1791,73.70547191,81.52924919,85.22277228
NORTH CAROLINA,NEW HANOVER,FP03,2024,235,251,299,151,230,249,48.35390947,66.44444444,48.01670146
NORTH CAROLINA,NEW HANOVER,FP04,2024,633,859,787,566,601,824,42.42627346,58.16703622,42.1754386
NORTH CAROLINA,NEW HANOVER,FP06,2024,432,593,536,394,431,570,42.14634146,57.6344086,43.05694306
NORTH CAROLINA,NEW HANOVER,FP07,2024,439,630,570,380,427,583,41.06641721,60,42.27722772
NORTH CAROLINA,NEW HANOVER,FP08,2024,470,603,589,374,461,554,43.80242311,61.16303219,45.41871921
NORTH CAROLINA,NEW HANOVER,H01,2024,179,245,217,170,179,233,42.21698113,56.07235142,43.44660194
NORTH CAROLINA,NEW HANOVER,H02,2024,348,410,459,240,305,413,45.91029024,65.66523605,42.47910864
NORTH CAROLINA,NEW HANOVER,H04,2024,455,460,591,256,560,0,49.72677596,69.77567887,100
NORTH CAROLINA,NEW HANOVER,H05,2024,375,548,506,341,362,533,40.6283857,59.74025974,40.44692737
NORTH CAROLINA,NEW HANOVER,H06,2024,343,535,449,329,345,495,39.06605923,57.71208226,41.07142857
NORTH CAROLINA,NEW HANOVER,H08,2024,660,988,948,571,667,939,40.04854369,62.40947992,41.53175592
NORTH CAROLINA,NEW HANOVER,H10,2024,571,501,661,335,564,467,53.26492537,66.36546185,54.70417071
NORTH CAROLINA,NEW HANOVER,H11,2024,640,861,801,559,663,808,42.63824117,58.89705882,45.07138001
NORTH CAROLINA,NEW HANOVER,H12,2024,457,559,579,371,415,576,44.98031496,60.94736842,41.87689203
NORTH CAROLINA,NEW HANOVER,H13,2024,633,758,826,448,589,753,45.50682962,64.83516484,43.88971684
NORTH CAROLINA,NEW HANOVER,M02,2024,785,904,1063,516,758,915,46.47720545,67.3210893,45.30783025
NORTH CAROLINA,NEW HANOVER,M03,2024,705,845,888,514,913,0,45.48387097,63.33808845,100
NORTH CAROLINA,NEW HANOVER,M04,2024,682,729,859,452,660,686,48.33451453,65.52250191,49.03417533
NORTH CAROLINA,NEW HANOVER,M06,2024,342,370,424,229,334,343,48.03370787,64.93108729,49.33530281
NORTH CAROLINA,NEW HANOVER,M07,2024,302,349,399,205,277,351,46.39016897,66.05960265,44.10828025
NORTH CAROLINA,NEW HANOVER,NLB,2024,10603,13868,12811,9941,10667,12113,43.32883822,56.30713783,46.8261633
NORTH CAROLINA,NEW HANOVER,SRC,2024,12085,11274,14006,7917,12630,5314,51.7359476,63.88724171,70.38564423
NORTH CAROLINA,NEW HANOVER,W03,2024,373,103,377,66,404,0,78.36134454,85.10158014,100
NORTH CAROLINA,NEW HANOVER,W08,2024,236,145,253,105,271,0,61.94225722,70.67039106,100
NORTH CAROLINA,NEW HANOVER,W12,2024,352,224,432,108,407,0,61.11111111,80,100
NORTH CAROLINA,NEW HANOVER,W15,2024,964,319,993,202,1035,0,75.13639906,83.09623431,100
NORTH CAROLINA,NEW HANOVER,W16,2024,367,362,461,197,448,0,50.34293553,70.06079027,100
NORTH CAROLINA,NEW HANOVER,W17,2024,267,295,341,184,314,0,47.5088968,64.95238095,100
NORTH CAROLINA,NEW HANOVER,W21,2024,660,515,773,310,768,0,56.17021277,71.37580794,100
NORTH CAROLINA,NEW HANOVER,W25,2024,567,246,620,135,629,0,69.74169742,82.1192053,100
NORTH CAROLINA,NEW HANOVER,W26,2024,410,257,457,156,477,0,61.46926537,74.55138662,100
NORTH CAROLINA,NEW HANOVER,W27,2024,585,193,610,114,621,0,75.19280206,84.25414365,100
NORTH CAROLINA,NEW HANOVER,W29,2024,601,84,587,57,617,0,87.73722628,91.14906832,100
NORTH CAROLINA,NEW HANOVER,W30,2024,660,533,765,338,815,0,55.32271584,69.356301,100
NORTH CAROLINA,NEW HANOVER,W31,2024,492,362,573,216,550,0,57.61124122,72.62357414,100
NORTH CAROLINA,NEW HANOVER,W33,2024,681,807,878,476,669,777,45.76612903,64.84490399,46.26556017
NORTH CAROLINA,NEW HANOVER,W34,2024,786,556,892,332,982,0,58.56929955,72.87581699,100
NORTH CAROLINA,NEW HANOVER,W35,2024,600,453,699,264,698,182,56.98005698,72.58566978,79.31818182
NORTH CAROLINA,NEW HANOVER,WB,2024,323,396,447,213,290,405,44.92350487,67.72727273,41.72661871
NORTH CAROLINA,NORTHAMPTON,COMIPE,2024,138,279,164,241,222,0,33.09352518,40.49382716,100
NORTH CAROLINA,NORTHAMPTON,COOL SPRING CC,2024,1675,968,1732,829,1915,0,63.37495271,67.6298321,100
NORTH CAROLINA,NORTHAMPTON,CREECY GYM,2024,732,313,739,276,810,0,70.04784689,72.80788177,100
NORTH CAROLINA,NORTHAMPTON,CREEKS,2024,54,101,72,80,94,0,34.83870968,47.36842105,100
NORTH CAROLINA,NORTHAMPTON,CULTURE WELL CTN,2024,1306,1262,1420,1059,1616,0,50.85669782,57.28116176,100
NORTH CAROLINA,NORTHAMPTON,GALATI,2024,47,89,53,75,79,0,34.55882353,41.40625,100
NORTH CAROLINA,NORTHAMPTON,GAPL,2024,319,49,328,35,345,0,86.68478261,90.35812672,100
NORTH CAROLINA,NORTHAMPTON,GASTON,2024,219,130,227,112,267,0,62.75071633,66.96165192,100
NORTH CAROLINA,NORTHAMPTON,JARE,2024,64,56,69,40,86,0,53.33333333,63.30275229,100
NORTH CAROLINA,NORTHAMPTON,LAKE G,2024,111,108,124,80,157,0,50.68493151,60.78431373,100
NORTH CAROLINA,NORTHAMPTON,LASKER,2024,5,67,11,51,28,0,6.944444444,17.74193548,100
NORTH CAROLINA,NORTHAMPTON,NEWTOW,2024,35,136,52,112,81,0,20.46783626,31.70731707,100
NORTH CAROLINA,NORTHAMPTON,RICH S,2024,115,46,117,36,134,0,71.42857143,76.47058824,100
NORTH CAROLINA,NORTHAMPTON,SEABOA,2024,131,56,135,47,151,0,70.05347594,74.17582418,100
NORTH CAROLINA,NORTHAMPTON,SEVERN,2024,46,102,54,90,76,0,31.08108108,37.5,100
NORTH CAROLINA,NORTHAMPTON,WOPO,2024,93,72,102,54,116,0,56.36363636,65.38461538,100
NORTH CAROLINA,ONSLOW,BC21,2024,1059,3271,1438,2451,1044,3110,24.45727483,36.9760864,25.1324025
NORTH CAROLINA,ONSLOW,BM08,2024,2343,2531,2544,1931,2205,2503,48.07139926,56.84916201,46.83517417
NORTH CAROLINA,ONSLOW,CL10,2024,481,1967,644,1583,440,1775,19.64869281,28.91782667,19.86455982
NORTH CAROLINA,ONSLOW,CR07,2024,1004,2633,1252,2059,900,2454,27.6051691,37.81334944,26.83363148
NORTH CAROLINA,ONSLOW,EN03,2024,3579,4089,3951,3024,3252,3612,46.67449139,56.64516129,47.37762238
NORTH CAROLINA,ONSLOW,FS16,2024,1038,3201,1350,2464,948,2990,24.48690729,35.39590981,24.07313357
NORTH CAROLINA,ONSLOW,GB12,2024,1269,2983,1525,2339,1132,2725,29.84477893,39.46687371,29.34923516
NORTH CAROLINA,ONSLOW,HM05,2024,1322,2080,1488,1663,1180,1914,38.85949442,47.22310378,38.13833226
NORTH CAROLINA,ONSLOW,HN14,2024,495,1604,618,1300,468,1484,23.58265841,32.22106361,23.97540984
NORTH CAROLINA,ONSLOW,HR17,2024,802,2278,1035,1737,731,2153,26.03896104,37.33766234,25.34674064
NORTH CAROLINA,ONSLOW,HU20,2024,615,2162,836,1700,613,2071,22.14620094,32.96529968,22.8390462
NORTH CAROLINA,ONSLOW,JA01,2024,1014,2130,1106,1641,972,1891,32.2519084,40.26210411,33.95040168
NORTH CAROLINA,ONSLOW,ML23,2024,261,681,308,554,255,648,27.70700637,35.73085847,28.23920266
NORTH CAROLINA,ONSLOW,MT24,2024,377,1550,520,1229,366,1489,19.56408926,29.73127501,19.73045822
NORTH CAROLINA,ONSLOW,NE22A,2024,1508,1769,1675,1294,1380,1764,46.01769912,56.41630179,43.89312977
NORTH CAROLINA,ONSLOW,NE22B,2024,1583,2560,1799,1992,1447,2352,38.20902727,47.45449749,38.08897078
NORTH CAROLINA,ONSLOW,NM13,2024,136,772,174,646,109,729,14.97797357,21.2195122,13.0071599
NORTH CAROLINA,ONSLOW,NR02,2024,668,215,666,170,655,205,75.65118913,79.66507177,76.1627907
NORTH CAROLINA,ONSLOW,RL09,2024,1156,3630,1488,2940,1040,3316,24.15378186,33.60433604,23.87511478
NORTH CAROLINA,ONSLOW,SF18,2024,1176,3849,1534,3008,1108,3659,23.40298507,33.77366799,23.24312985
NORTH CAROLINA,ONSLOW,SW19,2024,1239,3262,1642,2477,1149,3178,27.52721617,39.86404467,26.55419459
NORTH CAROLINA,ONSLOW,TL06,2024,838,2033,1009,1634,774,1842,29.18843608,38.17631479,29.58715596
NORTH CAROLINA,ONSLOW,VR15,2024,384,1325,511,1018,339,1195,22.46928028,33.4205363,22.09908735
NORTH CAROLINA,ONSLOW,WN04,2024,1337,2385,1609,1835,1186,2270,35.92154756,46.71893148,34.31712963
NORTH CAROLINA,ORANGE,CA,2024,93,177,114,134,142,0,34.44444444,45.96774194,100
NORTH CAROLINA,ORANGE,CB1,2024,246,56,259,38,250,50,81.45695364,87.20538721,83.33333333
NORTH CAROLINA,ORANGE,CF1,2024,312,123,341,84,308,131,71.72413793,80.23529412,70.1594533
NORTH CAROLINA,ORANGE,CG,2024,127,183,162,135,191,0,40.96774194,54.54545455,100
NORTH CAROLINA,ORANGE,CH,2024,118,25,122,11,109,33,82.51748252,91.72932331,76.76056338
NORTH CAROLINA,ORANGE,CHL,2024,10712,1674,11076,1038,10573,1440,86.48474084,91.43140168,88.01298593
NORTH CAROLINA,ORANGE,CL,2024,10322,1160,10503,773,10342,969,89.89723045,93.14473217,91.4331182
NORTH CAROLINA,ORANGE,CO,2024,160,35,176,21,172,35,82.05128205,89.34010152,83.09178744
NORTH CAROLINA,ORANGE,COTC,2024,7750,1082,8086,585,7624,1050,87.7490942,93.25337331,87.8948582
NORTH CAROLINA,ORANGE,CS1,2024,122,89,140,52,136,0,57.81990521,72.91666667,100
NORTH CAROLINA,ORANGE,CW,2024,194,524,262,415,320,0,27.01949861,38.70014771,100
NORTH CAROLINA,ORANGE,CX,2024,330,401,411,274,487,0,45.14363885,60,100
NORTH CAROLINA,ORANGE,DA,2024,316,100,348,53,304,102,75.96153846,86.78304239,74.87684729
NORTH CAROLINA,ORANGE,DM,2024,190,48,212,27,199,46,79.83193277,88.70292887,81.2244898
NORTH CAROLINA,ORANGE,EA1,2024,144,43,164,14,135,40,77.00534759,92.13483146,77.14285714
NORTH CAROLINA,ORANGE,ECC,2024,4489,4122,4956,3219,5375,33,52.13099524,60.62385321,99.3897929
NORTH CAROLINA,ORANGE,EF,2024,123,213,167,154,182,0,36.60714286,52.02492212,100
NORTH CAROLINA,ORANGE,EH,2024,114,35,128,14,120,26,76.51006711,90.14084507,82.19178082
NORTH CAROLINA,ORANGE,ENO,2024,161,199,198,142,216,0,44.72222222,58.23529412,100
NORTH CAROLINA,ORANGE,ES,2024,183,48,205,21,191,36,79.22077922,90.7079646,84.14096916
NORTH CAROLINA,ORANGE,GB,2024,295,200,353,125,387,0,59.5959596,73.84937238,100
NORTH CAROLINA,ORANGE,GL,2024,164,74,195,37,148,87,68.90756303,84.05172414,62.9787234
NORTH CAROLINA,ORANGE,H,2024,103,30,112,16,106,0,77.44360902,87.5,100
NORTH CAROLINA,ORANGE,HE,2024,121,93,150,54,164,0,56.54205607,73.52941176,100
NORTH CAROLINA,ORANGE,HF,2024,195,81,222,45,198,75,70.65217391,83.14606742,72.52747253
NORTH CAROLINA,ORANGE,HN,2024,122,113,152,57,151,0,51.91489362,72.72727273,100
NORTH CAROLINA,ORANGE,KM,2024,132,51,140,20,120,62,72.13114754,87.5,65.93406593
NORTH CAROLINA,ORANGE,NC,2024,111,39,128,15,118,33,74,89.51048951,78.14569536
NORTH CAROLINA,ORANGE,NS,2024,164,62,178,33,164,41,72.56637168,84.36018957,80
NORTH CAROLINA,ORANGE,OG,2024,256,291,312,212,342,0,46.80073126,59.54198473,100
NORTH CAROLINA,ORANGE,OW,2024,10514,5457,11246,4133,11481,64,65.83182017,73.12569088,99.44564747
NORTH CAROLINA,ORANGE,OW1,2024,230,47,244,30,239,48,83.03249097,89.05109489,83.27526132
NORTH CAROLINA,ORANGE,PA,2024,184,99,212,65,201,0,65.01766784,76.53429603,100
NORTH CAROLINA,ORANGE,RE,2024,194,97,228,57,202,81,66.66666667,80,71.37809187
NORTH CAROLINA,ORANGE,RF,2024,216,57,239,26,209,60,79.12087912,90.18867925,77.69516729
NORTH CAROLINA,ORANGE,SCH,2024,8838,1730,9209,1143,8827,1092,83.62982589,88.95865533,88.99082569
NORTH CAROLINA,ORANGE,SJ,2024,170,77,203,40,174,73,68.82591093,83.53909465,70.44534413
NORTH CAROLINA,ORANGE,SM,2024,151,238,202,161,204,0,38.81748072,55.64738292,100
NORTH CAROLINA,ORANGE,TH1,2024,135,17,139,9,134,22,88.81578947,93.91891892,85.8974359
NORTH CAROLINA,ORANGE,TO,2024,148,210,188,148,214,0,41.34078212,55.95238095,100
NORTH CAROLINA,ORANGE,UNC,2024,348,148,403,60,346,126,70.16129032,87.04103672,73.30508475
NORTH CAROLINA,ORANGE,WC,2024,207,199,244,141,251,0,50.98522167,63.37662338,100
NORTH CAROLINA,ORANGE,WD,2024,156,54,170,33,181,0,74.28571429,83.74384236,100
NORTH CAROLINA,ORANGE,WDS,2024,242,6,240,0,231,0,97.58064516,100,100
NORTH CAROLINA,ORANGE,WH,2024,219,91,230,66,248,0,70.64516129,77.7027027,100
NORTH CAROLINA,ORANGE,WW1,2024,143,29,155,16,143,28,83.13953488,90.64327485,83.62573099
NORTH CAROLINA,PAMLICO,1CR,2024,232,929,286,831,240,899,19.98277347,25.60429722,21.07111501
NORTH CAROLINA,PAMLICO,1RB,2024,235,927,323,785,246,902,20.22375215,29.15162455,21.42857143
NORTH CAROLINA,PAMLICO,2OT,2024,792,983,930,744,784,963,44.61971831,55.55555556,44.87693188
NORTH CAROLINA,PAMLICO,3CH,2024,610,801,676,664,591,768,43.23175053,50.44776119,43.48785872
NORTH CAROLINA,PAMLICO,4BR,2024,151,253,173,203,153,243,37.37623762,46.0106383,38.63636364
NORTH CAROLINA,PAMLICO,5AP,2024,656,1336,805,1082,625,1318,32.93172691,42.66030737,32.16675244
NORTH CAROLINA,PASQUOTANK,EAST,2024,1266,998,1288,885,1175,1073,55.91872792,59.27289462,52.26868327
NORTH CAROLINA,PASQUOTANK,MH,2024,1582,1888,1623,1736,1537,1924,45.5907781,48.31795177,44.40913031
NORTH CAROLINA,PASQUOTANK,NEW,2024,628,877,631,832,613,875,41.72757475,43.13055366,41.19623656
NORTH CAROLINA,PASQUOTANK,NIX,2024,1026,2070,1086,1934,963,2119,33.13953488,35.9602649,31.24594419
NORTH CAROLINA,PASQUOTANK,NORTH,2024,814,567,826,505,793,573,58.94279508,62.05860255,58.05270864
NORTH CAROLINA,PASQUOTANK,PRO,2024,1271,2594,1330,2417,1224,2604,32.88486417,35.49506272,31.97492163
NORTH CAROLINA,PASQUOTANK,SAL,2024,257,746,285,699,249,753,25.62313061,28.96341463,24.8502994
NORTH CAROLINA,PASQUOTANK,SOUTH,2024,1477,422,1451,372,1448,442,77.77777778,79.5940757,76.61375661
NORTH CAROLINA,PASQUOTANK,WEST,2024,1228,375,1204,340,1220,368,76.60636307,77.97927461,76.82619647
NORTH CAROLINA,PENDER,CF11,2024,723,1918,928,1506,684,1898,27.37599394,38.12654067,26.49109218
NORTH CAROLINA,PENDER,CL05,2024,619,463,639,378,572,462,57.20887246,62.83185841,55.31914894
NORTH CAROLINA,PENDER,CS04,2024,281,498,365,358,276,484,36.07188703,50.48409405,36.31578947
NORTH CAROLINA,PENDER,CT03,2024,68,54,74,38,66,52,55.73770492,66.07142857,55.93220339
NORTH CAROLINA,PENDER,GR06,2024,530,681,589,574,511,674,43.76548307,50.64488392,43.12236287
NORTH CAROLINA,PENDER,LC09,2024,364,947,442,766,338,939,27.76506484,36.58940397,26.46828504
NORTH CAROLINA,PENDER,LT18,2024,1323,3579,1789,2726,1233,3563,26.98898409,39.6234773,25.7089241
NORTH CAROLINA,PENDER,LU16,2024,219,718,292,589,196,715,23.37246531,33.14415437,21.51481888
NORTH CAROLINA,PENDER,MT19,2024,1062,2212,1376,1654,956,2263,32.43738546,45.41254125,29.69866418
NORTH CAROLINA,PENDER,NB02,2024,558,1162,663,929,529,1144,32.44186047,41.64572864,31.61984459
NORTH CAROLINA,PENDER,RP20,2024,596,909,676,743,588,893,39.6013289,47.63918252,39.70290344
NORTH CAROLINA,PENDER,SB02,2024,917,1624,1090,1261,871,1622,36.08815427,46.36324968,34.93782591
NORTH CAROLINA,PENDER,SC13,2024,1263,2734,1641,2044,1166,2700,31.59869902,44.53188602,30.16037248
NORTH CAROLINA,PENDER,SH12,2024,630,1468,830,1072,560,1492,30.02859867,43.6382755,27.29044834
NORTH CAROLINA,PENDER,SP15,2024,1316,3025,1652,2334,1225,2983,30.31559548,41.4450577,29.11121673
NORTH CAROLINA,PENDER,UH08,2024,404,183,406,157,389,181,68.82453152,72.11367673,68.24561404
NORTH CAROLINA,PENDER,UT14,2024,1228,3019,1612,2220,1136,2998,28.9145279,42.06680585,27.4794388
NORTH CAROLINA,PENDER,UU18,2024,359,848,421,728,341,821,29.74316487,36.64055701,29.34595525
NORTH CAROLINA,PERQUIMANS,BELVID,2024,50,188,61,169,52,185,21.00840336,26.52173913,21.94092827
NORTH CAROLINA,PERQUIMANS,BETHEL,2024,115,271,116,258,112,278,29.79274611,31.01604278,28.71794872
NORTH CAROLINA,PERQUIMANS,BOE,2024,1592,3778,1722,3574,1581,3814,29.6461825,32.51510574,29.30491196
NORTH CAROLINA,PERQUIMANS,EAST H,2024,123,77,123,70,124,74,61.5,63.73056995,62.62626263
NORTH CAROLINA,PERQUIMANS,NEW HO,2024,125,437,125,413,114,450,22.24199288,23.23420074,20.21276596
NORTH CAROLINA,PERQUIMANS,NICANO,2024,20,105,24,99,22,101,16,19.51219512,17.88617886
NORTH CAROLINA,PERQUIMANS,PARKVI,2024,97,188,108,177,96,191,34.03508772,37.89473684,33.44947735
NORTH CAROLINA,PERQUIMANS,WEST H,2024,56,118,65,100,59,114,32.18390805,39.39393939,34.10404624
NORTH CAROLINA,PERSON,ALVI,2024,697,996,764,832,769,860,41.16952156,47.86967419,47.20687538
NORTH CAROLINA,PERSON,CUCL,2024,499,1029,620,823,575,908,32.65706806,42.96604297,38.77275792
NORTH CAROLINA,PERSON,FLHE,2024,1316,3163,1659,2543,1486,2834,29.38155838,39.48119943,34.39814815
NORTH CAROLINA,PERSON,HLWY,2024,215,680,289,557,264,619,24.02234637,34.1607565,29.89807475
NORTH CAROLINA,PERSON,MTTZ,2024,615,1435,757,1184,676,1311,30,39.0005152,34.02113739
NORTH CAROLINA,PERSON,OLHI,2024,359,1019,479,812,470,863,26.05224964,37.10302091,35.2588147
NORTH CAROLINA,PERSON,PNTH,2024,1440,1406,1576,1093,1591,1183,50.59732959,59.04833271,57.35400144
NORTH CAROLINA,PERSON,RCOB,2024,1538,1550,1680,1195,1699,1323,49.80569948,58.43478261,56.22104567
NORTH CAROLINA,PERSON,ROXL,2024,697,666,769,509,733,582,51.13719736,60.17214397,55.74144487
NORTH CAROLINA,PERSON,SWST,2024,499,1108,597,925,566,1012,31.05164904,39.22470434,35.86818758
